feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
67e5118773bc7a1fd199885d,Action auto generated input based on previous inputs: option to disable from editing,"Here I am generating “resource_prefix” from the previous inputs of “.properties.project_id” and “.properties.env”:

        ""resource_prefix"": {

          ""icon"": ""DefaultProperty"",

          ""type"": ""string"",

          ""title"": ""Resource name prefix (auto-generated)"",

          ""description"": ""Resource prefix based on project and environment."",

          ""default"": {

            ""jqQuery"": "".form.project.properties.project_id + \""-\"" + .form.environment.properties.env""

          },

          ""dependsOn"": [

            ""project"",

            ""environment""

          ]

        },

This works very well. As for potential improvement I would like “resource_prefix” to be auto-generated from the previous inputs and NOT EDITABLE from the user form.",Port portal,Open,3,0,open,Data model,2025-03-27T08:51:19.516Z,https://roadmap.port.io/ideas/p/action-auto-generated-input-based-on-previous-inputs-option-to-disable-from-edit,2026-07-29T11:14:30.865409+00:00,action-auto-generated-input-based-on-previous-inputs-option-to-disable-from-edit,True,4
67bc9e20e167a610dfa628f4,Hyperlink in Action input titles,You can create hyperlinks in descriptions using the [text](link) syntax. It would be useful if you could do the same on Titles for action inputs instead of making users hover over the description.,Port portal,Open,3,0,open,Self-service actions,2025-02-24T16:28:16.966Z,https://roadmap.port.io/ideas/p/hyperlink-in-action-input-titles,2026-07-29T11:14:40.670684+00:00,hyperlink-in-action-input-titles,True,2
69d3359760115cf4136a1d87,Improve readability of action inputs in approval UI,"Action inputs currently appear as raw JSON in the Port UI.

The request is to enhance the Port UI to display action inputs in a similarly human-readable, structured format",Port portal,Open,3,0,open,Self-service actions,2026-04-06T04:24:55.699Z,https://roadmap.port.io/ideas/p/improve-readability-of-action-inputs-in-approval-ui,2026-07-29T11:14:43.119379+00:00,improve-readability-of-action-inputs-in-approval-ui,True,4
697bc2552c0e437d54520fb7,Support for enumLabels in self-service action inputs,"Feature: Support for enumLabels in self-service action inputs

Use Case: Ability to show user-friendly display labels while passing technical keys/values to the backend

Example:

""enum"": [""prod"", ""stg"", ""dev""],

""enumLabels"": {

  ""prod"": ""Production Environment"",

  ""stg"": ""Staging Environment"", 

  ""dev"": ""Development Environment""

}

Benefit: Improves UX by separating what users see from what the backend processes",Port portal,Open,3,0,open,Self-service actions,2026-01-29T20:25:57.028Z,https://roadmap.port.io/ideas/p/support-for-enumlabels-in-self-service-action-inputs,2026-07-29T11:14:50.531516+00:00,support-for-enumlabels-in-self-service-action-inputs,True,4
69f1052c6a8c8903012ea194,Ability to Hide the “Execute” Button in Self-Service Action Forms,"We’d like to request the ability to hide the Execute button in self-service action forms via a configuration parameter (e.g., `hideExecuteButton`). Currently, the button is always displayed, even for forms intended purely for informational or navigational purposes, which can confuse users and limits UI flexibility.",Port portal,Open,3,0,open,Self-service actions,2026-04-28T19:06:20.845Z,https://roadmap.port.io/ideas/p/ability-to-hide-the-execute-button-in-self-service-action-forms,2026-07-29T11:14:52.926181+00:00,ability-to-hide-the-execute-button-in-self-service-action-forms,True,3
67bb136c8e2de556c2957dad,Increase self-service action form size for survey-based actions,"When the self-service action is used as a survey, the current form size limits clarity and ease of response. Enlarging the form would provide a more spacious layout, making it easier for respondents to view and answer survey questions comfortably.",Port portal,Open,3,0,open,Self-service actions,2025-02-23T12:24:12.983Z,https://roadmap.port.io/ideas/p/increase-self-service-action-form-size-for-survey-based-actions,2026-07-29T11:15:02.861892+00:00,increase-self-service-action-form-size-for-survey-based-actions,True,4
6719fefb0331afd33c16a86f,Add direct link to entities in dropdown list items,"When users select entities from dropdown lists, they often need to navigate directly to that entity's detailed view. Currently, there's no quick way to do this from the dropdown itself, which can lead to extra steps and time spent searching for the entity.

We propose adding a direct link (e.g., a small arrow or text link) next to each dropdown list item, allowing users to quickly open the detailed view of the selected entity without leaving their current workflow. This functionality is based on the design shown in the attached prototype.",Port portal,Open,3,1,open,Catalog Tables,2024-10-24T08:02:03.392Z,https://roadmap.port.io/ideas/p/add-direct-link-to-entities-in-dropdown-list-items,2026-07-29T11:15:10.702567+00:00,add-direct-link-to-entities-in-dropdown-list-items,True,2
683029f2c731d60cda67dc7d,Default value enums not populating,If I create an enum with a default value (pic 1) then I expect the default value to be populated and visible in entity pages. However it's blank (pic 2). I've tried re-ingesting entities but there's no change.,Port portal,Closed,3,2,closed,Data model,2025-05-23T07:55:30.204Z,https://roadmap.port.io/ideas/p/default-value-enums-not-populating,2026-07-29T11:15:35.226085+00:00,default-value-enums-not-populating,False,0
6530c320bf9f35eea8c82626,Default value for timer property,Ability to define a calculation default value for timer property type based on the creation timestamp of the entity.  It would be nice for example assign a default value of now()+X hours,Port portal,Closed,3,1,closed,Data model,2023-10-19T05:48:16.368Z,https://roadmap.port.io/ideas/p/default-value-for-timer-property,2026-07-29T11:15:37.713151+00:00,default-value-for-timer-property,False,0
67a32141d252e4db823dea60,GitOps dry run - Support custom validations,"For the GitHub checks in the GitHub app for file kind, 

some scenarios are not being handled by Port API:

1) When the identifier is null, Port auto-generates an identifier with a UUID so no error is raised from Port API, even though we want to enforce it

2) When you want each field in the yaml to fit to a property in Port, 1:1, and use all the data of the file. That is when you want any typo in the yaml keys to raise an error

3) For a scenario where you want Port to make sure all the properties of the entity are mapped, and null for a property is not expected (instead of making fields required)",Port portal,Open,3,0,open,Integrations,2025-02-05T08:28:49.627Z,https://roadmap.port.io/ideas/p/gitops-dry-run-support-custom-validations,2026-07-29T11:15:53.227079+00:00,gitops-dry-run-support-custom-validations,False,1
68c1d18fa34b05cc8bf233c6,Support for Live Regex Validation in String Inputs,"Regex validation used to run live for string inputs, which was a much better experience than waiting until action execution. We’d like to have live validation back, or a setting to toggle it on/off.",Port portal,Open,3,0,open,Data model,2025-09-10T19:29:19.018Z,https://roadmap.port.io/ideas/p/support-for-live-regex-validation-in-string-inputs,2026-07-29T11:16:01.189752+00:00,support-for-live-regex-validation-in-string-inputs,True,5
689373dfd5c68831b44281cd,Test mapping - adding more validations,"Currently, the ""Test mapping"" in the data source mapping validates only JQ issues.

We would like to add more validation such as:

""Blueprint doesn't exist""

""Property doesn't  exist""

""Property is invalid"" (wrong type, wrong value for enum)

etc.",Port portal,Completed,3,3,complete,Data model,2025-08-06T15:25:19.314Z,https://roadmap.port.io/ideas/p/test-mapping-adding-more-validations,2026-07-29T11:16:03.668448+00:00,test-mapping-adding-more-validations,True,2
678ac8dde5b2728f84b8e992,UI Filtering with JQ on Object Fields,"It would be helpful to include some type of interface, perhaps JQ expression, for consumers to filter a catalog view based on a complex object JSON field. This is possible in creating new catalogs with filter expressions for Admins, but not for consumers who wish to filter by the object.

There are two scenarios below to help indicate benefit:

1. We have our CI/CD pipelines stored as objects that enable us to detect what types of things people are doing in their pipelines, using certain actions/tasks, using base workflows, etc. We pull out some of this into calculated fields. We need to search adhoc by some additional actions/tasks, and other than a developer manually going through all the pipelines (3000) in source control, they could easily query with jq the definitions and filter to pipelines using some of the feature they are thinking about making breaking contract changes too (many use cases on why you'd want to identify impact to pipelines).

2. Similar scenario with objects in the API space, where we can identify API specs (Stored as OpenAPI) using certain models, notation or constructs and filter it down.",Port portal,Open,3,0,open,Catalog Tables,2025-01-17T21:17:17.289Z,https://roadmap.port.io/ideas/p/ui-filtering-with-jq-on-object-fields,2026-07-29T11:16:48.903237+00:00,ui-filtering-with-jq-on-object-fields,True,5
